,dateTime,Ouverture,Chamb_Temp,Chamb_CO2,Lyon_Temp,Temp_1H
672,75600,0.0,19.4,427.5,-3.3999999999999986,0.0
673,79200,0.0,19.4,444.0,-3.474999999999998,0.0
674,82800,0.0,19.4,427.5,-3.6999999999999993,-0.09999999999999787
675,0,0.0,19.3,430.75,-3.8500000000000014,0.0
676,3600,0.0,19.3,434.25,-3.950000000000001,0.0
677,7200,0.0,19.3,431.5,-4.175000000000001,-0.07499999999999929
678,10800,0.0,19.225,426.0,-4.250000000000002,-0.02500000000000213
679,14400,0.0,19.2,417.25,-4.375,-0.07499999999999929
680,18000,0.0,19.125,414.5,-4.525,-0.02499999999999858
681,21600,0.0,19.1,416.0,-4.700000000000001,-0.02500000000000213
682,25200,0.0,19.075,418.0,-4.975,-0.07499999999999929
683,28800,0.0,19.0,415.75,-5.074999999999999,0.0
684,32400,0.0,19.0,412.0,-5.300000000000001,-0.10000000000000142
685,36000,0.0,18.9,404.0,-5.024999999999999,0.0
686,39600,0.0,18.9,403.25,-4.624999999999998,-0.07499999999999929
687,43200,0.0,18.825,398.5,-4.475,-0.02499999999999858
688,46800,0.0,18.8,403.75,-3.9000000000000004,0.0
689,50400,0.0,18.8,402.75,-3.075000000000001,0.0
690,54000,0.0,18.8,415.5,-2.7250000000000014,-0.10000000000000142
691,57600,0.0,18.7,436.5,-2.625,0.0
692,61200,0.0,18.7,438.75,-2.5249999999999986,0.0
693,64800,0.0,18.7,436.5,-2.599999999999998,0.0
694,68400,0.0,18.7,439.0,-2.8499999999999996,-0.09999999999999787
695,72000,0.0,18.6,435.0,-3.0500000000000007,0.0
696,75600,0.0,18.6,432.25,-3.3000000000000007,-0.02500000000000213
697,79200,0.0,18.575,444.75,-3.375,-0.07499999999999929
698,82800,0.0,18.5,436.0,-3.6500000000000004,0.0
699,0,0.0,18.5,423.5,-3.9499999999999993,-0.02499999999999858
700,3600,0.0,18.475,438.5,-4.200000000000001,-0.07500000000000284
701,7200,0.0,18.4,437.75,-4.349999999999998,0.0
702,10800,0.0,18.4,428.0,-4.474999999999998,-0.04999999999999716
703,14400,0.0,18.35,424.0,-4.450000000000001,-0.05000000000000071
704,18000,0.0,18.3,421.0,-4.525,-0.02500000000000213
705,21600,0.0,18.275,427.25,-4.624999999999998,-0.07499999999999929
706,25200,0.0,18.2,422.0,-4.574999999999999,0.0
707,28800,0.0,18.2,419.5,-4.375,-0.07499999999999929
708,32400,0.0,18.125,424.5,-3.875,-0.02499999999999858
709,36000,0.0,18.1,426.0,-3.275000000000002,0.0
710,39600,0.0,18.1,423.75,-2.6250000000000018,0.0
711,43200,0.0,18.1,441.5,-1.5500000000000007,0.02499999999999858
712,46800,0.0,18.125,435.75,-1.0249999999999986,0.07499999999999929
713,50400,0.0,18.2,439.25,-0.3999999999999986,0.07499999999999929
714,54000,0.0,18.275,447.0,0.07500000000000284,-0.02499999999999858
715,57600,0.0,18.25,453.75,0.22500000000000142,-0.05000000000000071
716,61200,0.0,18.2,475.25,0.05000000000000071,0.0
717,64800,0.0,18.2,475.5,-0.25,0.0
718,68400,0.0,18.2,478.5,-0.6750000000000007,0.0
719,72000,0.0,18.2,479.75,-1.0500000000000007,0.0
720,75600,0.0,18.2,471.75,-1.3499999999999979,0.0
721,79200,0.0,18.2,476.75,-1.625,0.0
722,82800,0.0,18.2,458.75,-1.8499999999999979,0.0
723,0,0.0,18.2,463.75,-2.125,0.0
724,3600,0.0,18.2,463.75,-2.2749999999999986,0.0
725,7200,0.0,18.2,458.75,-2.4749999999999996,0.0
726,10800,0.0,18.2,468.5,-2.5999999999999996,0.0
727,14400,0.0,18.2,453.25,-2.6999999999999993,-0.09999999999999787
728,18000,0.0,18.1,453.0,-2.7500000000000018,0.0
729,21600,0.0,18.1,458.75,-2.950000000000001,0.0
730,25200,0.0,18.1,455.25,-3.200000000000001,-0.02500000000000213
731,28800,0.0,18.075,454.0,-3.3249999999999993,-0.07499999999999929
732,32400,0.0,18.0,452.25,-3.1750000000000007,0.0
733,36000,0.0,18.0,463.25,-2.875,0.0
734,39600,0.0,18.0,469.75,-2.25,0.0
735,43200,0.0,18.0,479.25,-1.8500000000000014,0.0
736,46800,0.0,18.0,487.5,-1.3500000000000014,0.0
737,50400,0.0,18.0,498.25,-1.375,0.0
738,54000,0.0,18.0,492.75,-0.9250000000000007,0.0
739,57600,0.0,18.0,489.25,-1.1000000000000014,0.0
740,61200,0.0,18.0,498.0,-1.3000000000000007,0.0
741,64800,0.0,18.0,484.75,-1.3249999999999993,0.0
742,68400,0.0,18.0,486.0,-1.5,0.0
743,72000,0.0,18.0,495.75,-1.6499999999999986,0.0
744,75600,0.0,18.0,494.75,-1.7250000000000014,0.0
745,79200,0.0,18.0,499.0,-1.8249999999999993,0.0
746,82800,0.0,18.0,506.25,-1.9250000000000007,0.0
747,0,0.0,18.0,515.25,-2.0,0.0
748,3600,0.0,18.0,520.25,-2.0999999999999996,0.0
749,7200,0.0,18.0,508.0,-2.1999999999999993,-0.05000000000000071
750,10800,0.0,17.95,504.75,-2.3249999999999993,-0.05000000000000071
751,14400,0.0,17.9,496.25,-2.299999999999999,0.0
752,18000,0.0,17.9,503.25,-2.349999999999998,0.0
753,21600,0.0,17.9,485.0,-2.4499999999999993,0.0
754,25200,0.0,17.9,488.75,-2.4999999999999982,0.0
755,28800,0.0,17.9,492.5,-2.3999999999999986,0.0
756,32400,0.0,17.9,491.0,-2.0249999999999986,0.0
757,36000,0.0,17.9,480.0,-1.5249999999999986,0.0
758,39600,0.0,17.9,475.5,-0.6749999999999972,0.0
759,43200,0.0,17.9,493.5,0.4250000000000007,0.10000000000000142
760,46800,0.0,18.0,513.5,1.0500000000000007,0.0
761,50400,0.0,18.0,514.5,1.6000000000000014,0.10000000000000142
762,54000,0.0,18.1,565.75,2.0,0.0
763,57600,0.0,18.1,554.75,1.8999999999999986,0.0
764,61200,0.0,18.1,574.75,1.6999999999999993,0.09999999999999787
765,64800,0.0,18.2,602.0,1.4000000000000021,0.0
766,68400,0.0,18.2,600.25,1.2750000000000021,0.05000000000000071
767,72000,0.0,18.25,600.75,0.9750000000000014,0.05000000000000071
768,75600,0.0,18.3,584.75,0.6750000000000007,0.0
769,79200,0.0,18.3,579.25,0.5749999999999993,0.07499999999999929
770,82800,0.0,18.375,597.5,0.3999999999999986,0.02499999999999858
771,0,0.0,18.4,605.75,0.27500000000000213,0.0
772,3600,0.0,18.4,587.75,0.15000000000000213,0.0
773,7200,0.0,18.4,564.5,-0.02499999999999858,0.0
774,10800,0.0,18.4,540.75,-0.22499999999999787,0.0
775,14400,0.0,18.4,515.75,-0.5,0.0
776,18000,0.0,18.4,510.75,-0.6999999999999993,0.0
777,21600,0.0,18.4,506.75,-0.8999999999999986,0.0
778,25200,0.0,18.4,497.5,-0.8999999999999986,0.0
779,28800,0.0,18.4,496.5,-0.7999999999999972,0.05000000000000071
780,32400,0.0,18.45,494.5,-0.6499999999999986,0.05000000000000071
781,36000,0.0,18.5,490.25,0.0,0.0
782,39600,0.0,18.5,499.75,0.6499999999999986,0.05000000000000071
783,43200,0.0,18.55,508.25,1.2749999999999986,0.07499999999999929
784,46800,0.0,18.625,525.0,1.8999999999999986,0.10000000000000142
785,50400,0.0,18.725,519.5,2.474999999999998,0.125
786,54000,0.0,18.85,544.0,2.8249999999999993,0.07499999999999929
787,57600,0.0,18.925,567.75,2.8999999999999986,0.07499999999999929
788,61200,0.0,19.0,591.0,2.8000000000000007,0.0
789,64800,0.0,19.0,586.0,2.625,0.05000000000000071
790,68400,0.0,19.05,613.5,2.2749999999999986,0.05000000000000071
791,72000,0.0,19.1,607.0,1.8249999999999993,0.0
792,75600,0.0,19.1,587.75,1.5,0.04999999999999716
793,79200,0.0,19.15,565.0,1.1750000000000007,0.05000000000000071
794,82800,0.0,19.2,555.25,0.8249999999999993,0.0
795,0,0.0,19.2,533.75,0.5500000000000007,0.0
796,3600,0.0,19.2,523.75,0.25,0.02500000000000213
797,7200,0.0,19.225,498.0,0.02499999999999858,0.07499999999999929
798,10800,0.0,19.3,482.75,-0.22500000000000142,0.0
799,14400,0.0,19.3,482.5,-0.40000000000000213,0.0
800,18000,0.0,19.3,478.75,-0.625,0.0
801,21600,0.0,19.3,471.25,-0.8000000000000007,0.0
802,25200,0.0,19.3,468.0,-0.8500000000000014,0.0
803,28800,0.0,19.3,474.5,-0.6500000000000021,0.0
804,32400,0.0,19.3,478.75,-0.125,0.0
805,36000,0.0,19.3,494.5,0.7749999999999986,0.14999999999999858
806,39600,0.0,19.45,626.75,1.4000000000000021,0.3249999999999993
807,43200,0.0,19.775,695.75,1.9250000000000007,0.125
808,46800,0.0,19.9,670.75,2.5,0.0
809,50400,0.0,19.9,664.75,3.075000000000003,0.10000000000000142
810,54000,0.0,20.0,662.75,3.5,0.10000000000000142
811,57600,0.0,20.1,671.0,3.674999999999997,0.0
812,61200,0.0,20.1,679.5,3.674999999999997,0.02499999999999858
813,64800,0.0,20.125,748.75,3.4250000000000007,0.1999999999999993
814,67822,1.0,20.125,748.75,3.4250000000000007,0.0
815,68400,1.0,20.325,562.0,2.775000000000002,0.1999999999999993
816,72000,1.0,20.525,520.0,2.0500000000000007,0.07500000000000284
817,75600,1.0,20.6,481.5,1.625,0.125
818,79200,1.0,20.725,475.25,1.25,0.3999999999999986
819,81884,0.0,20.725,475.25,1.25,0.0
820,82800,0.0,21.125,913.5,0.625,0.2749999999999986
821,0,0.0,21.4,1339.75,0.10000000000000142,-0.04999999999999716
822,3600,0.0,21.35,1371.25,-0.125,-0.05000000000000071
823,7200,0.0,21.3,1060.25,-0.3500000000000014,-0.10000000000000142
824,10800,0.0,21.2,861.0,-0.5500000000000007,-0.02499999999999858
825,14400,0.0,21.175,795.75,-0.7750000000000021,-0.07499999999999929
826,18000,0.0,21.1,770.0,-0.9000000000000021,0.0
827,21600,0.0,21.1,733.75,-1.25,0.07499999999999929
828,25200,0.0,21.175,743.0,-1.3500000000000014,0.3249999999999993
829,28800,0.0,21.5,692.75,-1.4750000000000014,0.10000000000000142
830,30715,1.0,21.5,692.75,-1.4750000000000014,0.0
831,32400,1.0,21.6,528.0,-1.0,-0.07500000000000284
832,36000,1.0,21.525,499.25,-0.04999999999999716,-0.02499999999999858
833,39600,1.0,21.5,510.25,0.75,0.10000000000000142
834,43200,1.0,21.6,482.5,1.4499999999999993,0.0
835,46800,1.0,21.6,487.5,2.1499999999999986,0.09999999999999787
836,50400,1.0,21.7,548.75,2.6000000000000014,0.10000000000000142
837,54000,1.0,21.8,552.0,3.0,0.07499999999999929
838,57600,1.0,21.875,566.0,3.125,0.02499999999999858
839,61200,1.0,21.9,547.25,3.025000000000002,0.05000000000000071
840,64800,1.0,21.95,515.0,2.6999999999999993,0.05000000000000071
841,68400,1.0,22.0,489.75,2.1000000000000014,0.0
842,72000,1.0,22.0,468.5,1.625,0.0
843,75600,1.0,22.0,485.75,1.0749999999999993,0.0
844,79200,1.0,22.0,441.0,0.1999999999999993,0.10000000000000142
845,82800,1.0,22.1,489.5,-0.4250000000000007,0.09999999999999787
846,0,1.0,22.2,519.25,-0.8000000000000007,-0.07499999999999929
847,3600,1.0,22.125,568.25,-1.0,-0.02499999999999858
848,7200,1.0,22.1,570.0,-1.25,-0.10000000000000142
849,10800,1.0,22.0,565.5,-1.3500000000000014,-0.1750000000000007
850,14400,1.0,21.825,553.75,-1.5749999999999993,-0.07499999999999929
851,18000,1.0,21.75,577.75,-1.75,-0.10000000000000142
852,21600,1.0,21.65,568.0,-1.8249999999999993,-0.07499999999999929
853,25200,1.0,21.575,549.5,-1.8999999999999986,-0.125
854,28800,1.0,21.45,527.25,-1.5999999999999979,-0.22499999999999787
855,32400,1.0,21.225,470.75,-0.75,-0.125
856,36000,1.0,21.1,458.25,-0.27500000000000213,0.125
857,39600,1.0,21.225,442.25,0.375,0.2749999999999986
858,43200,1.0,21.5,440.25,0.8500000000000014,0.1750000000000007
859,46800,1.0,21.675,431.5,1.0249999999999986,0.1750000000000007
860,50400,1.0,21.85,432.5,1.5499999999999972,0.02499999999999858
861,54000,1.0,21.875,433.75,1.625,0.02499999999999858
862,57600,1.0,21.9,440.25,1.8000000000000007,0.10000000000000142
863,61200,1.0,22.0,439.0,1.7749999999999986,0.0
864,64800,1.0,22.0,428.75,1.7749999999999986,0.0
865,68400,1.0,22.0,436.75,1.0500000000000007,-0.07499999999999929
866,72000,1.0,21.925,433.25,0.3249999999999993,-0.15000000000000213
867,75600,1.0,21.775,463.5,-0.29999999999999716,-0.125
868,79200,1.0,21.65,485.5,-0.5249999999999986,0.10000000000000142
869,82800,1.0,21.75,766.75,-0.8249999999999993,0.3249999999999993
870,83675,0.0,21.75,766.75,-0.8249999999999993,0.0
871,0,0.0,22.075,1192.5,-1.25,0.02500000000000213
872,3600,0.0,22.1,1286.25,-1.3250000000000028,0.0
873,7200,0.0,22.1,924.25,-1.4000000000000021,0.0
874,10800,0.0,22.1,669.5,-1.4750000000000014,-0.02500000000000213
875,14400,0.0,22.075,618.25,-1.5749999999999993,-0.07499999999999929
876,18000,0.0,22.0,638.0,-1.75,0.0
877,21600,0.0,22.0,653.5,-1.9750000000000014,0.0
878,25200,0.0,22.0,701.5,-2.1000000000000014,0.02499999999999858
879,28800,0.0,22.025,712.75,-1.9749999999999979,-0.22499999999999787
880,32276,1.0,22.025,712.75,-1.9749999999999979,0.0
881,32400,1.0,21.8,462.5,-1.1500000000000021,-0.22500000000000142
882,36000,1.0,21.575,461.25,-0.8000000000000007,-0.07499999999999929
883,39600,1.0,21.5,470.5,-0.375,0.0
884,43200,1.0,21.5,473.75,0.22500000000000142,0.05000000000000071
885,46800,1.0,21.55,464.5,0.5999999999999979,0.1999999999999993
886,50400,1.0,21.75,462.75,1.0500000000000007,0.1999999999999993
887,54000,1.0,21.95,440.0,1.375,0.15000000000000213
888,57600,1.0,22.1,446.5,1.25,0.0
889,61200,1.0,22.1,432.25,0.9249999999999972,0.02499999999999858
890,64800,1.0,22.125,459.75,0.4250000000000007,-0.10000000000000142
891,68400,1.0,22.025,423.5,0.07500000000000284,-0.125
892,72000,1.0,21.9,469.75,-0.4499999999999993,0.0
893,74581,0.0,21.9,469.75,-0.4499999999999993,0.0
894,75600,0.0,21.9,535.0,-0.8999999999999986,0.0
895,79200,0.0,21.9,480.0,-1.1999999999999993,0.0
896,82800,0.0,21.9,451.25,-1.3499999999999979,0.0
897,0,0.0,21.9,425.5,-1.625,0.0
898,3600,0.0,21.9,419.5,-1.8249999999999993,-0.04999999999999716
899,7200,0.0,21.85,409.5,-1.9250000000000007,-0.05000000000000071
900,10800,0.0,21.8,406.5,-1.8000000000000007,0.0
901,14400,0.0,21.8,406.75,-1.9000000000000021,-0.05000000000000071
902,18000,0.0,21.75,400.25,-1.9499999999999993,-0.05000000000000071
903,21600,0.0,21.7,409.5,-2.0500000000000007,0.0
904,25200,0.0,21.7,417.5,-2.2749999999999986,-0.09999999999999787
905,28800,0.0,21.6,416.75,-2.325000000000003,0.0
906,32400,0.0,21.6,419.0,-2.525000000000002,-0.05000000000000071
907,36000,0.0,21.55,418.0,-2.8000000000000007,-0.05000000000000071
908,39600,0.0,21.5,416.75,-2.8999999999999986,-0.07499999999999929
909,43200,0.0,21.425,409.75,-2.650000000000002,-0.02500000000000213
910,46800,0.0,21.4,407.25,-2.1499999999999986,0.0
911,50400,0.0,21.4,401.75,-1.7749999999999986,-0.07499999999999929
912,54000,0.0,21.325,405.75,-1.375,-0.02499999999999858
913,57600,0.0,21.3,406.5,-0.9499999999999993,0.0
914,61200,0.0,21.3,410.75,-0.9750000000000014,-0.05000000000000071
915,64800,0.0,21.25,409.5,-1.375,-0.05000000000000071
916,68400,0.0,21.2,413.75,-1.6750000000000007,0.0
917,72000,0.0,21.2,424.75,-2.0500000000000007,0.0
918,75600,0.0,21.2,414.25,-2.4499999999999993,0.0
919,79200,0.0,21.2,409.0,-2.7749999999999986,-0.09999999999999787
920,82800,0.0,21.1,411.5,-3.0500000000000007,0.0
921,0,0.0,21.1,402.5,-3.375,-0.10000000000000142
922,3600,0.0,21.0,401.75,-3.6999999999999993,-0.05000000000000071
923,7200,0.0,20.95,397.0,-4.074999999999999,-0.05000000000000071
924,10800,0.0,20.9,397.25,-4.174999999999997,-0.04999999999999716
925,14400,0.0,20.85,386.75,-4.350000000000001,-0.07500000000000284
926,18000,0.0,20.775,388.5,-4.474999999999998,-0.07499999999999929
927,21600,0.0,20.7,394.75,-4.824999999999999,-0.07499999999999929
928,25200,0.0,20.625,395.5,-4.675000000000001,-0.02499999999999858
929,28800,0.0,20.6,390.75,-4.5,-0.10000000000000142
930,32400,0.0,20.5,393.75,-3.6499999999999986,0.0
931,36000,0.0,20.5,400.75,-2.9499999999999993,0.0
932,39600,0.0,20.5,405.25,-2.0,0.0
933,43200,0.0,20.5,411.75,-1.3500000000000014,0.0
934,46800,0.0,20.5,415.0,-0.75,0.07499999999999929
935,50400,0.0,20.575,420.0,-0.14999999999999858,0.07499999999999929
936,54000,0.0,20.65,419.25,0.45000000000000284,0.05000000000000071
937,57600,0.0,20.7,431.5,0.9000000000000021,0.07499999999999929
938,61200,0.0,20.775,444.0,0.9250000000000007,0.02500000000000213
939,64800,0.0,20.8,454.25,0.8000000000000007,0.0
940,68400,0.0,20.8,454.25,0.5749999999999993,0.0
941,72000,0.0,20.8,457.25,0.25,0.05000000000000071
942,75600,0.0,20.85,451.0,-0.125,0.04999999999999716
943,79200,0.0,20.9,443.5,-0.3249999999999993,0.0
944,82800,0.0,20.9,431.25,-0.625,0.0
945,0,0.0,20.9,430.0,-0.8499999999999979,0.0
946,3600,0.0,20.9,442.0,-1.0,0.0
947,7200,0.0,20.9,439.5,-1.3249999999999993,0.0
948,10800,0.0,20.9,428.25,-1.625,0.0
949,14400,0.0,20.9,422.75,-1.9249999999999972,0.0
950,18000,0.0,20.9,424.25,-2.4499999999999993,0.0
951,21600,0.0,20.9,422.0,-2.924999999999997,-0.07499999999999929
952,25200,0.0,20.825,421.25,-2.9499999999999993,-0.02499999999999858
953,28800,0.0,20.8,418.25,-2.8249999999999993,0.0
954,32400,0.0,20.8,399.75,-2.1750000000000007,-0.05000000000000071
955,36000,0.0,20.75,410.5,-1.25,0.0
956,39600,0.0,20.75,415.5,-0.125,0.05000000000000071
957,43200,0.0,20.8,415.5,1.0,0.09999999999999787
958,46800,0.0,20.9,410.25,1.9750000000000014,0.0
959,50400,0.0,20.9,404.75,2.525000000000002,0.0
960,54000,0.0,20.9,400.0,2.525000000000002,0.0
961,57600,0.0,20.9,389.5,2.25,0.0
962,61200,0.0,20.9,388.75,2.0500000000000007,0.0
963,64800,0.0,20.9,398.75,1.8250000000000028,0.02500000000000213
964,68400,0.0,20.925,396.75,1.4250000000000007,0.07499999999999929
965,72000,0.0,21.0,397.0,0.8999999999999986,0.0
966,75600,0.0,21.0,398.75,-0.25,0.0
967,79200,0.0,21.0,391.25,-2.9250000000000007,-0.05000000000000071
968,82800,0.0,20.95,388.75,-3.75,-0.05000000000000071
969,0,0.0,20.9,393.0,-3.7749999999999986,-0.02499999999999858
970,3600,0.0,20.875,386.5,-3.9250000000000007,-0.10000000000000142
971,7200,0.0,20.775,376.75,-4.324999999999999,-0.07499999999999929
972,10800,0.0,20.7,372.5,-4.949999999999999,-0.125
973,14400,0.0,20.575,369.5,-5.424999999999999,-0.09999999999999787
974,18000,0.0,20.475,368.75,-5.450000000000001,-0.125
975,21600,0.0,20.35,374.5,-5.475000000000001,-0.125
976,25200,0.0,20.225,372.25,-5.325000000000001,-0.07500000000000284
977,28800,0.0,20.15,371.25,-5.574999999999999,-0.09999999999999787
978,32400,0.0,20.05,373.5,-5.75,-0.10000000000000142
979,36000,0.0,19.95,375.0,-5.6,-0.05000000000000071
980,39600,0.0,19.9,370.25,-5.474999999999998,-0.09999999999999787
981,43200,0.0,19.8,365.25,-5.5,-0.10000000000000142
982,46800,0.0,19.7,367.0,-5.399999999999999,-0.05000000000000071
983,50400,0.0,19.65,365.0,-5.324999999999999,-0.07499999999999929
984,54000,0.0,19.575,358.0,-5.524999999999999,-0.09999999999999787
985,57600,0.0,19.475,356.25,-5.650000000000002,-0.10000000000000142
986,61200,0.0,19.375,354.0,-5.824999999999999,-0.07499999999999929
987,64800,0.0,19.3,353.5,-5.975000000000001,-0.10000000000000142
988,68400,0.0,19.2,349.0,-6.0,-0.09999999999999787
989,72000,0.0,19.1,353.25,-5.975000000000001,-0.10000000000000142
990,75600,0.0,19.0,347.5,-5.925000000000001,-0.10000000000000142
991,79200,0.0,18.9,346.5,-5.774999999999999,-0.07499999999999929
992,82800,0.0,18.825,371.25,-5.725,-0.125
993,0,0.0,18.7,411.5,-5.774999999999999,0.125
994,2496,1.0,18.7,411.5,-5.774999999999999,0.0
995,3287,0.0,18.7,411.5,-5.774999999999999,0.0
996,3600,0.0,18.825,411.5,-6.024999999999999,0.07499999999999929
997,7200,0.0,18.9,742.5,-6.224999999999998,0.0
998,10800,0.0,18.9,851.25,-6.299999999999999,0.0
999,14400,0.0,18.9,887.25,-6.174999999999999,0.0
1000,18000,0.0,18.9,939.5,-6.124999999999998,-0.09999999999999787
1001,21600,0.0,18.8,952.75,-6.0,0.0
1002,25200,0.0,18.8,972.75,-6.025,0.02499999999999858
1003,28800,0.0,18.825,1013.75,-6.024999999999999,-0.2749999999999986
1004,32400,0.0,18.55,949.75,-5.625,-1.1750000000000007
1005,34258,1.0,18.55,949.75,-5.625,0.0
1006,36000,1.0,17.375,560.25,-4.449999999999999,0.25
1007,39600,1.0,17.625,443.25,-4.574999999999999,0.6000000000000014
1008,40186,0.0,17.625,443.25,-4.574999999999999,0.0
1009,43200,0.0,18.225,574.5,-4.625000000000002,0.17499999999999716
1010,46800,0.0,18.4,637.5,-4.474999999999998,0.02500000000000213
1011,50400,0.0,18.425,651.25,-4.050000000000001,0.07499999999999929
1012,54000,0.0,18.5,631.25,-3.9000000000000004,0.02499999999999858
1013,57600,0.0,18.525,696.0,-3.8749999999999982,0.07500000000000284
1014,61200,0.0,18.6,715.75,-3.950000000000001,-0.10000000000000142
1015,64800,0.0,18.5,689.0,-3.7750000000000004,0.0
1016,68400,0.0,18.5,619.75,-3.8249999999999993,0.05000000000000071
1017,72000,0.0,18.55,717.5,-3.950000000000001,0.05000000000000071
1018,75600,0.0,18.6,757.75,-4.075000000000001,0.09999999999999787
1019,79200,0.0,18.7,807.0,-4.049999999999999,0.0
1020,82800,0.0,18.7,807.75,-4.0,0.27500000000000213
1021,0,0.0,18.975,887.0,-4.300000000000001,0.125
1022,3600,0.0,19.1,1227.75,-4.400000000000002,-0.10000000000000142
1023,7200,0.0,19.0,1046.0,-4.25,-0.05000000000000071
1024,10800,0.0,18.95,909.75,-4.25,-0.07499999999999929
1025,14400,0.0,18.875,910.25,-4.275,-0.07499999999999929
1026,18000,0.0,18.8,870.25,-4.275,0.0
1027,21600,0.0,18.8,947.75,-4.225000000000001,0.02499999999999858
1028,25200,0.0,18.825,975.5,-4.199999999999999,-0.2749999999999986
1029,28800,0.0,18.55,927.75,-3.700000000000001,-0.9250000000000007
1030,30538,1.0,18.55,927.75,-3.700000000000001,0.0
1031,32400,1.0,17.625,636.0,-2.5999999999999996,-0.3500000000000014
1032,36000,1.0,17.275,463.5,-1.9499999999999993,-0.07499999999999929
1033,39600,1.0,17.2,442.0,-1.75,0.6000000000000014
1034,43200,1.0,17.8,466.5,-1.9750000000000014,0.34999999999999787
1035,43595,0.0,17.8,466.5,-1.9750000000000014,0.0
1036,46800,0.0,18.15,505.0,-1.1499999999999986,0.1750000000000007
1037,50400,0.0,18.325,487.75,-0.5,0.10000000000000142
1038,54000,0.0,18.425,486.75,-0.22500000000000142,0.07499999999999929
1039,57600,0.0,18.5,592.25,0.10000000000000142,0.07499999999999929
1040,61200,0.0,18.575,619.75,0.15000000000000213,0.02500000000000213
1041,64800,0.0,18.6,644.0,-0.4250000000000007,0.04999999999999716
1042,68400,0.0,18.65,724.25,-1.1499999999999986,-0.02499999999999858
1043,72000,0.0,18.625,784.75,-1.6750000000000007,-0.02499999999999858
1044,75600,0.0,18.6,668.5,-2.0,0.09999999999999787
1045,79200,0.0,18.7,678.25,-2.5249999999999986,0.0
1046,82800,0.0,18.7,664.75,-2.5500000000000007,0.07499999999999929
1047,0,0.0,18.775,676.75,-2.6999999999999993,0.02500000000000213
1048,3600,0.0,18.8,751.75,-2.8000000000000007,0.0
1049,7200,0.0,18.8,735.75,-3.0500000000000007,0.0
1050,10800,0.0,18.8,713.5,-3.2250000000000014,-0.05000000000000071
1051,14400,0.0,18.75,671.0,-3.25,-0.05000000000000071
1052,18000,0.0,18.7,666.5,-3.299999999999999,0.02500000000000213
1053,21600,0.0,18.725,723.0,-3.325000000000001,0.07499999999999929
1054,25200,0.0,18.8,751.0,-3.375,-0.07499999999999929
1055,28800,0.0,18.725,781.0,-3.1250000000000018,-0.4750000000000014
1056,30400,1.0,18.725,781.0,-3.1250000000000018,0.0
1057,32400,1.0,18.25,546.0,-2.3000000000000007,-0.22500000000000142
1058,36000,1.0,18.025,401.25,-1.5249999999999986,0.125
1059,39600,1.0,18.15,417.25,-0.7999999999999972,0.3000000000000007
1060,41213,0.0,18.15,417.25,-0.7999999999999972,0.0
1061,43200,0.0,18.45,459.75,-0.5749999999999993,0.1750000000000007
1062,46800,0.0,18.625,513.75,0.10000000000000142,0.07499999999999929
1063,50400,0.0,18.7,529.0,0.6500000000000021,0.02500000000000213
1064,54000,0.0,18.725,543.25,0.5,0.07499999999999929
1065,57600,0.0,18.8,570.0,0.7249999999999979,0.0
1066,61200,0.0,18.8,595.25,0.3000000000000007,0.0
1067,64800,0.0,18.8,597.5,0.0,0.0
1068,68400,0.0,18.8,582.5,-0.4250000000000007,0.05000000000000071
1069,72000,0.0,18.85,553.5,-0.8500000000000014,0.04999999999999716
1070,75600,0.0,18.9,560.0,-1.2999999999999972,0.05000000000000071
1071,79200,0.0,18.95,650.0,-1.5999999999999979,0.125
1072,82800,0.0,19.075,669.0,-2.1999999999999993,0.22500000000000142
1073,0,0.0,19.3,778.75,-2.650000000000002,0.0
1074,3600,0.0,19.3,795.75,-2.75,-0.07499999999999929
1075,7200,0.0,19.225,774.25,-2.6750000000000007,-0.02500000000000213
1076,10800,0.0,19.2,756.0,-3.0,0.0
1077,14400,0.0,19.2,748.5,-3.2249999999999996,-0.09999999999999787
1078,18000,0.0,19.1,749.75,-3.400000000000002,0.0
1079,21600,0.0,19.1,774.0,-3.650000000000002,0.04999999999999716
1080,25200,0.0,19.15,778.0,-3.5749999999999993,-0.29999999999999716
1081,28800,0.0,18.85,780.25,-2.700000000000003,-0.40000000000000213
1082,29126,1.0,18.85,780.25,-2.700000000000003,0.0
1083,32400,1.0,18.45,500.0,-1.6750000000000007,-0.05000000000000071
1084,36000,1.0,18.4,472.5,-1.0,0.0
1085,39600,1.0,18.4,465.75,-0.125,0.25
1086,43200,1.0,18.65,457.5,-0.125,0.22500000000000142
1087,43889,0.0,18.65,457.5,-0.125,0.0
1088,46800,0.0,18.875,524.0,0.2749999999999986,0.07499999999999929
1089,50400,0.0,18.95,581.75,0.6500000000000021,0.07499999999999929
1090,54000,0.0,19.025,583.25,0.9250000000000007,0.07500000000000284
1091,57600,0.0,19.1,572.25,1.0749999999999993,0.0
1092,61200,0.0,19.1,579.5,1.0,0.0
1093,64800,0.0,19.1,614.0,0.9749999999999979,0.0
1094,68400,0.0,19.1,605.75,0.5249999999999986,0.07499999999999929
1095,72000,0.0,19.175,578.5,0.05000000000000071,0.02499999999999858
1096,75600,0.0,19.2,751.0,-0.3000000000000007,0.07499999999999929
1097,79200,0.0,19.275,740.5,-0.6749999999999972,0.02500000000000213
